snapshot_date,brand,market,source_url,url,home_key,community,address,lot,plan,status,price,prior_price,sqft,beds,baths,garage,incentive_text,raw_text,qa_flag
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,8393c67ee8466d790e,,"210 Midnight Oak Run Alpharetta, GA 30009",,,Quick Move-In,819900,,,,,,,"Quick Move-In | 210 Midnight Oak Run, 3 | Alpharetta, GA 30009 | Homesite - 3 | Available Now | PRICED AT $819,900 | 2,117 | 3 | 3.5 | 2 | The Chamberlain | | | Byers Park | 3D Virtual Tour | 210 Midnight Oak Run, 3 | Alpharetta, GA 30009 | Townhome | $819,900 | HOME OF THE MONTH | Self-Tour this Home",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,79213673b387703b91,,"220 Midnight Oak Run Alpharetta, GA 30009",,,Available Now,799900,,,,,,,"220 Midnight Oak Run, 2 | Alpharetta, GA 30009 | Homesite - 2 | Available Now | PRICED AT $799,900 | 2,105 | 3 | 3.5 | 2 | The Chamberlain | | | Byers Park | 3D Virtual Tour | 220 Midnight Oak Run, 2 | Alpharetta, GA 30009 | Townhome | $799,900 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,dc042ce646b796fcb2,,"225 Midnight Oak Run Alpharetta, GA 30009",,,Quick Move-In,809900,,,,,,,"Quick Move-In | 225 Midnight Oak Run, 7 | Alpharetta, GA 30009 | Homesite - 7 | Available Now | PRICED AT $809,900 | 2,117 | 3 | 3.5 | 2 | The Childress | | | Byers Park | 3D Virtual Tour | 225 Midnight Oak Run, 7 | Alpharetta, GA 30009 | Townhome | $809,900 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,4fcaa288d862ac46af,,"235 Midnight Oak Run Alpharetta, GA 30009",,,Quick Move-In,869900,,,,,,,"Quick Move-In | 235 Midnight Oak Run, 8 | Alpharetta, GA 30009 | Homesite - 8 | Available Now | PRICED AT $869,900 | 2,105 | 3 | 3.5 | 2 | The Childress | | | Byers Park | 3D Virtual Tour | 235 Midnight Oak Run, 8 | Alpharetta, GA 30009 | Townhome | $869,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,aa18583c3a83d8dbfc,,"3060 Labrouste Cove Johns Creek, GA 30097",,,Under Construction,1296150,,,,,,,"Under Construction | 3060 Labrouste Cove | Johns Creek, GA 30097 | Homesite - 214 | PRICED AT $1,296,150 | 2,865 | 4 | 4.0 | 3 | The Calhoun | | | Bellmoore Park | 3D Virtual Tour | 3060 Labrouste Cove | Johns Creek, GA 30097 | Single Family | $1,296,150 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,15f218e4c1eb46a62e,,"3070 Labrouste Cove Johns Creek, GA 30097",,,Under Construction,1492900,,,,,,,"Under Construction | 3070 Labrouste Cove | Johns Creek, GA 30097 | Homesite - 215 | PRICED AT $1,492,900 | 4,113 | 5 | 4.5 | 3 | The Mathews | | | Bellmoore Park | 3D Virtual Tour | 3070 Labrouste Cove | Johns Creek, GA 30097 | Single Family | $1,492,900 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,4d04af7268ca5094f9,,"3155 Paley Drive Alpharetta, GA 30009",,,Quick Move-In,1094485,,,,,,,"Quick Move-In | 3155 Paley Drive | Alpharetta, GA 30009 | Homesite - 24 | Available Now | PRICED AT $1,094,485 | 2,105 | 3 | 3.5 | 2 | The Chamberlain | | | Park Walke Townhomes | 3D Virtual Tour | 3155 Paley Drive | Alpharetta, GA 30009 | Townhome | $1,094,485 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,d96f5b598c17362e9a,,"3165 Paley Drive Alpharetta, GA 30009",,,Under Construction,972600,,,,,,,"Under Construction | 3165 Paley Drive | Alpharetta, GA 30009 | Homesite - 23 | Available Fall 2026 | PRICED AT $972,600 | 2,105 | 3 | 3.5 | 2 | The Chamberlain | | | Park Walke Townhomes | 3D Virtual Tour | 3165 Paley Drive | Alpharetta, GA 30009 | Townhome | $972,600 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,7000b9efc943c9fdc0,,"3195 Paley Drive Alpharetta, GA 30009",,,Under Construction,929900,,,,,,,"Under Construction | 3195 Paley Drive | Alpharetta, GA 30009 | Homesite - 20 | Available Fall 2026 | PRICED AT $929,900 | 2,105 | 3 | 3.5 | 2 | The Chamberlain | | | Park Walke Townhomes | 3D Virtual Tour | 3195 Paley Drive | Alpharetta, GA 30009 | Townhome | $929,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,b3a8f595647d962658,,"3250 Paley Drive Alpharetta, GA 30009",,,Under Construction,1712640,,,,,,,"Under Construction | 3250 Paley Drive | Alpharetta, GA 30009 | Homesite - 11 | Available Fall 2026 | PRICED AT $1,712,640 | 3,511 | 4 | 4.5 | 2 | The Alexandria | | | Park Walke Townhomes | 3250 Paley Drive | Alpharetta, GA 30009 | Townhome | $1,712,640 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,32445a6caf1c046f83,,"330 Goldchild Trail Alpharetta, GA 30009",,,Under Construction,615140,,,,,,,"Under Construction | 330 Goldchild Trail, 49 | Alpharetta, GA 30009 | Homesite - 49 | Available Fall 2026 | PRICED AT $615,140 | 1,694 | 2 | 2.5 | 1 | The Barnsley I | | | IveyBrooke | 3D Virtual Tour | 330 Goldchild Trail, 49 | Alpharetta, GA 30009 | Townhome | $615,140 | To Be Built | Under Construction | 345 Crimson Pine Alley, 13 | Alpharetta, GA 30009 | Homesite - 13 | Available Early 2027 | PRICED AT $893,700 | 2,105 | 3 | 3.5 | 2 | The Childress | | | Byers Park | 3D Virtual Tour | 345 Crimson Pine Alley, 13 | Alpharetta, GA 30009 | Townhome | $893,700 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,7077bc7b0c93c2f52e,,"3635 Chattahoochee Summit Drive Atlanta, GA 30339",,,Under Construction,459900,,,,,,,"Under Construction | 3635 Chattahoochee Summit Drive | Atlanta, GA 30339 | PRICED AT $459,900 | 1,890 | 3 | 3.5 | 1 | 3635 Chattahoochee Summit Drive | Atlanta, GA 30339 | $459,900 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,07f211efccfbbeddb9,,"4201 Millcroft Place Buford, GA 30518",,,Quick Move-In,490690,,,,,,,"Quick Move-In | 4201 Millcroft Place, 220 | Buford, GA 30518 | Homesite - 220 | Available Now | PRICED AT $490,690 | 1,893 | 3 | 3.5 | 2 | The Glendale | | | Millcroft Townhomes | 3D Virtual Tour | 4201 Millcroft Place, 220 | Buford, GA 30518 | Townhouse | $490,690 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,d265b327dc5d3b6aa6,,"4211 Millcroft Place Buford, GA 30518",,,Quick Move-In,474220,,,,,,,"Quick Move-In | 4211 Millcroft Place, 215 | Buford, GA 30518 | Homesite - 215 | Available Now | PRICED AT $474,220 | 2,004 | 3 | 3.5 | 2 | The Glendale | | | Millcroft Townhomes | 3D Virtual Tour | 4211 Millcroft Place, 215 | Buford, GA 30518 | Townhouse | $474,220 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,5b9c7f2b5df0e3eb17,,"4304 Burton Bend Buford, GA 30518",,,Quick Move-In,545400,,,,,,,"Quick Move-In | 4304 Burton Bend Way, 151 | Buford, GA 30518 | Homesite - 151 | Available Now | PRICED AT $545,400 | 2,010 | 3 | 2.5 | 2 | The Stockton | | | Millcroft Townhomes | 3D Virtual Tour | 4304 Burton Bend Way, 151 | Buford, GA 30518 | Townhouse | $545,400 | HOME OF THE MONTH | Self-Tour this Home",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,af363e89a7ffb6a33a,,"4306 Burton Bend Buford, GA 30518",,,Available Now,536600,,,,,,,"4306 Burton Bend Way, 150 | Buford, GA 30518 | Homesite - 150 | Available Now | PRICED AT $536,600 | 2,010 | 3 | 2.5 | 2 | The Stockton | | | Millcroft Townhomes | 3D Virtual Tour | 4306 Burton Bend Way, 150 | Buford, GA 30518 | Townhouse | $536,600 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,f68127f1029f7e0cfe,,"4316 Burton Bend Buford, GA 30518",,,Under Construction,567800,,,,,,,"Under Construction | 4316 Burton Bend Way, 147 | Buford, GA 30518 | Homesite - 147 | PRICED AT $567,800 | 2,030 | 3 | 2.5 | 2 | The Stockton | | | Millcroft Townhomes | 3D Virtual Tour | 4316 Burton Bend Way, 147 | Buford, GA 30518 | Townhouse | $567,800 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,c5f92722327f860d27,,"4519 Watervale Way Peachtree Corners, GA 30092",,,Quick Move-In,577900,,,,,,,"Quick Move-In | 4519 Watervale Way, 273 | Peachtree Corners, GA 30092 | Homesite - 273 | Available Now | PRICED AT $577,900 | 1,862 | 2 | 2.0 | 1 | The Baldwin | | | Waterside Condos | 3D Virtual Tour | 4519 Watervale Way, 273 | Peachtree Corners, GA 30092 | Condominium | $577,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,7aa4dff9c538e7aa6a,,"4527 Watervale Way Peachtree Corners, GA 30092",,,Under Construction,680900,,,,,,,"Under Construction | 4527 Watervale Way, 271 | Peachtree Corners, GA 30092 | Homesite - 271 | PRICED AT $680,900 | 2,520 | 3 | 2.0 | 1 | The Cochran | | | Waterside Condos | 3D Virtual Tour | 4527 Watervale Way, 271 | Peachtree Corners, GA 30092 | Condominium | $680,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,59a9cba2e0d3236714,,"4537 Watervale Way Peachtree Corners, GA 30092",,,Under Construction,680000,,,,,,,"Under Construction | 4537 Watervale Way, 268 | Peachtree Corners, GA 30092 | Homesite - 268 | PRICED AT $680,000 | 2,520 | 3 | 2.0 | 1 | The Cochran | | | Waterside Condos | 3D Virtual Tour | 4537 Watervale Way, 268 | Peachtree Corners, GA 30092 | Condominium | $680,000 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,fc42cc0ebff10f4ac9,,"4539 Watervale Way Peachtree Corners, GA 30092",,,Under Construction,577900,,,,,,,"Under Construction | 4539 Watervale Way, 267 | Peachtree Corners, GA 30092 | Homesite - 267 | PRICED AT $577,900 | 1,862 | 2 | 2.0 | 1 | The Baldwin | | | Waterside Condos | 3D Virtual Tour | 4539 Watervale Way, 267 | Peachtree Corners, GA 30092 | Condominium | $577,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,d18282e97139dfbe71,,"4559 Watervale Way Peachtree Corners, GA 30092",,,Under Construction,587900,,,,,,,"Under Construction | 4559 Watervale Way, 261 | Peachtree Corners, GA 30092 | Homesite - 261 | PRICED AT $587,900 | 1,648 | 2 | 2.0 | 1 | The Baldwin | | | Waterside Condos | 3D Virtual Tour | 4559 Watervale Way, 261 | Peachtree Corners, GA 30092 | Condominium | $587,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,4cdd7afc22398da736,,"4563 Deanston Court Peachtree Corners, GA 30092",,,Under Construction,656925,,,,,,,"Under Construction | 4563 Deanston Court, 387 | Peachtree Corners, GA 30092 | Homesite - 387 | PRICED AT $656,925 | 2,201 | 3 | 3.5 | 2 | The Grayson II | | | Waterside Townhomes | 3D Virtual Tour | 4563 Deanston Court, 387 | Peachtree Corners, GA 30092 | Townhome | $656,925 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,21896d2a72cf5841a0,,"4565 Deanston Court Peachtree Corners, GA 30092",,,Under Construction,707080,,,,,,,"Under Construction | 4565 Deanston Court, 388 | Peachtree Corners, GA 30092 | Homesite - 388 | PRICED AT $707,080 | 2,201 | 3 | 3.5 | 2 | The Grayson II | | | Waterside Townhomes | 3D Virtual Tour | 4565 Deanston Court, 388 | Peachtree Corners, GA 30092 | Townhome | $707,080 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,ef8825d7a038d1eda2,,"4571 Deanston Court Peachtree Corners, GA 30092",,,Under Construction,707150,,,,,,,"Under Construction | 4571 Deanston Court, 389 | Peachtree Corners, GA 30092 | Homesite - 389 | PRICED AT $707,150 | 2,201 | 3 | 3.5 | 2 | The Grayson II | | | Waterside Townhomes | 3D Virtual Tour | 4571 Deanston Court, 389 | Peachtree Corners, GA 30092 | Townhome | $707,150 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,114258753f5e62c3aa,,"4573 Deanston Court Peachtree Corners, GA 30092",,,Under Construction,652410,,,,,,,"Under Construction | 4573 Deanston Court, 390 | Peachtree Corners, GA 30092 | Homesite - 390 | PRICED AT $652,410 | 2,201 | 3 | 3.5 | 2 | The Grayson II | | | Waterside Townhomes | 3D Virtual Tour | 4573 Deanston Court, 390 | Peachtree Corners, GA 30092 | Townhome | $652,410 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,f996be614849478ce3,,"4575 Deanston Court Peachtree Corners, GA 30092",,,Under Construction,706110,,,,,,,"Under Construction | 4575 Deanston Court, 391 | Peachtree Corners, GA 30092 | Homesite - 391 | PRICED AT $706,110 | 2,162 | 3 | 3.5 | 2 | The Grayson II | | | Waterside Townhomes | 3D Virtual Tour | 4575 Deanston Court, 391 | Peachtree Corners, GA 30092 | Townhome | $706,110 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,2f7e3ed87abbcb7fb9,,"4701 Coleridge Court Peachtree Corners, GA 30092",,,Under Construction,732450,,,,,,,"Under Construction | 4701 Coleridge Court, 425 | Peachtree Corners, GA 30092 | Homesite - 425 | PRICED AT $732,450 | 2,233 | 3 | 2.5 | 2 | The Ellington | | | Waterside Townhomes | 3D Virtual Tour | 4701 Coleridge Court, 425 | Peachtree Corners, GA 30092 | Townhome | $732,450 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,85fd86d7a0de179bab,,"4703 Coleridge Court Peachtree Corners, GA 30092",,,Under Construction,697950,,,,,,,"Under Construction | 4703 Coleridge Court, 426 | Peachtree Corners, GA 30092 | Homesite - 426 | PRICED AT $697,950 | 2,233 | 3 | 2.5 | 2 | The Ellington | | | Waterside Townhomes | 3D Virtual Tour | 4703 Coleridge Court, 426 | Peachtree Corners, GA 30092 | Townhome | $697,950 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,2e7e945e50882d7a29,,"4705 Coleridge Court Peachtree Corners, GA 30092",,,Under Construction,694950,,,,,,,"Under Construction | 4705 Coleridge Court, 427 | Peachtree Corners, GA 30092 | Homesite - 427 | PRICED AT $694,950 | 2,233 | 3 | 2.5 | 2 | The Ellington | | | Waterside Townhomes | 3D Virtual Tour | 4705 Coleridge Court, 427 | Peachtree Corners, GA 30092 | Townhome | $694,950 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,892dd94de53b4aff6b,,"4706 Coleridge Court Peachtree Corners, GA 30092",,,Quick Move-In,699900,,,,,,,"Quick Move-In | 4706 Coleridge Court, 432 | Peachtree Corners, GA 30092 | Homesite - 432 | PRICED AT $699,900 | 2,233 | 3 | 2.5 | 2 | The Ellington | | | Waterside Townhomes | 3D Virtual Tour | 4706 Coleridge Court, 432 | Peachtree Corners, GA 30092 | Townhome | $699,900 | HOME OF THE MONTH | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,c78ae975ee5042f7e9,,"4933 Sudbrook Way Peachtree Corners, GA 30092",,,Under Construction,559900,,,,,,,"Under Construction | 4933 Sudbrook Way, 230 | Peachtree Corners, GA 30092 | Homesite - 230 | PRICED AT $559,900 | 2,008 | 3 | 2.0 | 1 | The Cascade II | | | Waterside Condos | 3D Virtual Tour | 4933 Sudbrook Way, 230 | Peachtree Corners, GA 30092 | Condominium | $559,900 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,746a75d32b1580cd50,,"502 Alice Way Cumming, GA 30040",,,Quick Move-In,399900,,,,,,,"Quick Move-In | 502 Alice Way, D21 | Cumming, GA 30040 | Homesite - D21 | Available Now | PRICED AT $399,900 | 1,373 | 2 | 2.5 | 1 | The Magnolia | | | Market Square at Sawnee Village | 3D Virtual Tour | 502 Alice Way, D21 | Cumming, GA 30040 | Condominium | $399,900 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,1f8a82e5d0a87e5f54,,"5038 Shirley Oaks Drive Peachtree Corners, GA 30092",,,Quick Move-In,419900,,,,,,,"Quick Move-In | 5038 Shirley Oaks Drive, 281 | Peachtree Corners, GA 30092 | Homesite - 281 | Available Now | PRICED AT $419,900 | 1,408 | 1 | 1.5 | 1 | The Adams | | | Waterside Condos | 3D Virtual Tour | 5038 Shirley Oaks Drive, 281 | Peachtree Corners, GA 30092 | Condominium | $419,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,101984add98500150b,,"5087 Shirley Oaks Drive Peachtree Corners, GA 30092",,,Under Construction,680000,,,,,,,"Under Construction | 5087 Shirley Oaks Drive, 301 | Peachtree Corners, GA 30092 | Homesite - 301 | PRICED AT $680,000 | 2,520 | 3 | 2.0 | 1 | The Cochran | | | Waterside Condos | 3D Virtual Tour | 5087 Shirley Oaks Drive, 301 | Peachtree Corners, GA 30092 | Condominium | $680,000 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,26377be1dba4eb5f8f,,"508 Whatton Road Johns Creek, GA 30022",,,Quick Move-In,699320,,,,,,,"Quick Move-In | 508 Whatton Road, 4 | Johns Creek, GA 30022 | Homesite - 4 | PRICED AT $699,320 | 2,400 | 4 | 3.5 | 2 | The Benton IV | | | Ward's Crossing Townhomes | 3D Virtual Tour | 508 Whatton Road, 4 | Johns Creek, GA 30022 | Townhouse | $699,320 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,6a714e678d88d8de13,,"509 Belvedere Drive Alpharetta, GA 30022",,,Under Construction,565100,,,,,,,"Under Construction | 509 Belvedere Drive, 4 | Alpharetta, GA 30022 | Homesite - 4 | Available Fall 2026 | PRICED AT $565,100 | 1,776 | 3 | 3.5 | 1 | The Oleander | | | Brookside Reserve | 3D Virtual Tour | 509 Belvedere Drive, 4 | Alpharetta, GA 30022 | Condominium | $565,100 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,b5a362edd6a3e926cf,,"510 Godfrey Drive Cumming, GA 30040",,,Quick Move-In,664900,,,,,,,"Quick Move-In | 510 Godfrey Drive | Cumming, GA 30040 | Homesite - 225 | Available Now | PRICED AT $664,900 | 1,961 | 3 | 2.5 | 2 | The McDaniel | | | Promenade at Sawnee Village | 3D Virtual Tour | 510 Godfrey Drive | Cumming, GA 30040 | Single Family | $664,900 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,44787c60ffd934cccc,,"510 Whatton Road Johns Creek, GA 30022",,,Quick Move-In,714320,,,,,,,"Quick Move-In | 510 Whatton Road, 5 | Johns Creek, GA 30022 | Homesite - 5 | Available Now | PRICED AT $714,320 | 2,400 | 4 | 3.5 | 2 | The Benton IV | | | Ward's Crossing Townhomes | 3D Virtual Tour | 510 Whatton Road, 5 | Johns Creek, GA 30022 | Townhouse | $714,320 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,f2b8509068035eee14,,"5144 Bandolino Lane Peachtree Corners, GA 30092",,,Quick Move-In,472900,,,,,,,"Quick Move-In | 5144 Bandolino Lane, 317 | Peachtree Corners, GA 30092 | Homesite - 317 | Available Now | PRICED AT $472,900 | 1,408 | 1 | 1.5 | 1 | The Adams | | | Waterside Condos | 3D Virtual Tour | 5144 Bandolino Lane, 317 | Peachtree Corners, GA 30092 | Condominium | $472,900 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,ad644ecb85cb5e659d,,"520 Alice Way Cumming, GA 30040",,,Quick Move-In,449900,,,,,,,"Quick Move-In | 520 Alice Way, D14 | Cumming, GA 30040 | Homesite - D14 | PRICED AT $449,900 | 1,703 | 3 | 3.5 | 1 | The Oleander | | | Market Square at Sawnee Village | 3D Virtual Tour | 520 Alice Way, D14 | Cumming, GA 30040 | Condominium | $449,900 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,1d61fe5c1e7176a978,,"522 Alice Way Cumming, GA 30040",,,Quick Move-In,409900,,,,,,,"Quick Move-In | 522 Alice Way, D11 | Cumming, GA 30040 | Homesite - D11 | Available Now | PRICED AT $409,900 | 1,373 | 2 | 2.5 | 1 | The Magnolia | | | Market Square at Sawnee Village | 3D Virtual Tour | 522 Alice Way, D11 | Cumming, GA 30040 | Condominium | $409,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,d1c55546dc9177d4d8,,"522 Pearl Street Cumming, GA 30040",,,Under Construction,749999,,,,,,,"Under Construction | 522 Pearl Street | Cumming, GA 30040 | Homesite - 203 | PRICED AT $749,999 | 2,583 | 4 | 3.5 | 2 | The McDaniel | | | Promenade at Sawnee Village | 3D Virtual Tour | 522 Pearl Street | Cumming, GA 30040 | Single Family | $749,999 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,2580387f445c5d6b18,,"526 Alice Way Cumming, GA 30040",,,Quick Move-In,364900,,,,,,,"Quick Move-In | 526 Alice Way, D9 | Cumming, GA 30040 | Homesite - D9 | PRICED AT $364,900 | 1,373 | 2 | 2.5 | 1 | The Magnolia | | | Market Square at Sawnee Village | 3D Virtual Tour | 526 Alice Way, D9 | Cumming, GA 30040 | Condominium | $364,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,c4d626ffa156c32cef,,"526 Pearl Street Cumming, GA 30040",,,Under Construction,765720,,,,,,,"Under Construction | 526 Pearl Street | Cumming, GA 30040 | Homesite - 205 | PRICED AT $765,720 | 2,620 | 4 | 3.5 | 2 | The Kenton | | | Promenade at Sawnee Village | 3D Virtual Tour | 526 Pearl Street | Cumming, GA 30040 | Single Family | $765,720 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,24c1e40f42f3813d64,,"527 Godfrey Drive Cumming, GA 30040",,,Under Construction,724900,,,,,,,"Under Construction | 527 Godfrey Drive | Cumming, GA 30040 | Homesite - 193 | PRICED AT $724,900 | 2,629 | 3 | 3.5 | 2 | The Trevor | | | Promenade at Sawnee Village | 3D Virtual Tour | 527 Godfrey Drive | Cumming, GA 30040 | Single Family | $724,900 | HOME OF THE MONTH | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,72b235dced75f623ae,,"532 Alice Way Cumming, GA 30040",,,Quick Move-In,409900,,,,,,,"Quick Move-In | 532 Alice Way, D8 | Cumming, GA 30040 | Homesite - D8 | Available Now | PRICED AT $409,900 | 1,703 | 3 | 3.5 | 1 | The Oleander | | | Market Square at Sawnee Village | 3D Virtual Tour | 532 Alice Way, D8 | Cumming, GA 30040 | Condominium | $409,900 | Under Construction",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,4294b7be5e47077559,,"533 Belvedere Drive Alpharetta, GA 30022",,,Under Construction,515600,,,,,,,"Under Construction | 533 Belvedere Drive, 9 | Alpharetta, GA 30022 | Homesite - 9 | Available Fall 2026 | PRICED AT $515,600 | 1,450 | 2 | 2.5 | 1 | The Magnolia | | | Brookside Reserve | 3D Virtual Tour | 533 Belvedere Drive, 9 | Alpharetta, GA 30022 | Condominium | $515,600 | Quick Move-In",
2026-07-31,The Providence Group,Atlanta,https://theprovidencegroup.com/new-homes/available/,https://theprovidencegroup.com/new-homes/available/,355b19d315f5bab8fe,,"538 Otwell Avenue Cumming, GA 30040",,,Quick Move-In,745210,,,,,,,"Quick Move-In | 538 Otwell Avenue | Cumming, GA 30040 | Homesite - 240 | Available Now | PRICED AT $745,210 | 1,800 | 3 | 2.0 | 2 | The Langston | | | Promenade at Sawnee Village | 3D Virtual Tour | 538 Otwell Avenue | Cumming, GA 30040 | Single Family | $745,210 | Under Construction",
